861,Guzman College of Science and Technology
862,Hadji Butu School of Arts and Trades
863,Hadji Datu Saidona Pendatun Foundation College
864,Hardam Furigay Colleges Foundation
865,Harris Memorial College
866,Headstart College of Cotabato
867,Hercor College
868,HGBaquiran College
869,Hinatuan Southern College
870,HMIJ Foundation Philippine Islamic College
871,Holy Angel University
872,Holy Child College of Davao
873,Holy Child College of Information Technology
874,Holy Child Colleges of Butuan City
875,Holy Child Jesus College
876,Holy Cross College of Calinan
877,Holy Cross College of Carigara
878,Holy Cross College of Sasa
879,Holy Cross College-Nueva Ecija
880,Holy Cross College-Pampanga
881,Holy Cross of Davao College
882,Holy Infant College
883,Holy Name University
884,Holy Rosary College Foundation
885,Holy Rosary Colleges Foundation
886,Holy Rosary Major Seminary
887,Holy Spirit College Foundation of Leyte
888,Holy Trinity College
889,Holy Trinity College of Camarines Sur
890,Holy Trinity College of General Santos City
891,Holy Trinity College Seminary
892,Holy Trinity University
893,Holy Virgin of Salvacion Foundation College
894,Hua Siong College of Iloilo
895,Hyrons College Philippines
896,IBA College of Mindanao
897,ICCT Colleges-Antipolo
898,ICCT Colleges-Binangonan
899,ICCT Colleges-Cainta
900,ICCT Colleges-San Mateo
901,ICCT Colleges-Taytay
902,ICI Global University
903,ICT-ED Institute of Science and Technology
904,IETI College of Science and Technology
905,IETI College of Science and Technology-Marikina
906,IETI College-Alabang
907,Ifugao State University - Lagawe Campus
908,Ifugao State University - Main
909,Ifugao State University - Potia
910,Ifugao State University - Tinoc
911,Ifugao State University-Aguinaldo
912,Ifugao State University-Hapao
913,Iligan Capitol College
914,Iligan Medical Center College
915,i-Link College of Science and Technology
916,Illana Bay Integrated Computer College
917,Ilocos Sur Community College
918,Ilocos Sur Polytechnic State College-Candon
919,Ilocos Sur Polytechnic State College-Cervantes
920,Ilocos Sur Polytechnic State College-College of Arts and Sciences-Tagudin
921,Ilocos Sur Polytechnic State College-College of Engineering and Technology-Santiago
922,Ilocos Sur Polytechnic State College-College of Fisheries and Marine Sciences-Narvacan
923,Ilocos Sur Polytechnic State College-Main Campus
924,Ilocos Sur Polytechnic State College-Sta. Maria
925,Iloilo City Community College
926,Iloilo Doctors' College
927,Iloilo Doctors' College of Medicine
928,Iloilo Merchant Marine School
929,Iloilo Science and Technology University-Barotac Nuevo Campus
930,Iloilo Science and Technology University-Dumangas Campus
931,Iloilo Science and Technology University-Leon Campus
932,Iloilo Science and Technology University-Main
933,Iloilo Science and Technology University-Miagao Campus
934,Iloilo State College of Fisheries-Barotac Nuevo Campus
935,Iloilo State College of Fisheries-Dingle Campus
936,Iloilo State college of Fisheries-Dumangas Campus
937,Iloilo State College of Fisheries-Main
938,Iloilo State College of Fisheries-San Enrique Campus
939,Immaculada Concepcion College
940,Immaculate Conception Archdiocesan School
941,Immaculate Conception College of Balayan
942,Immaculate Conception College-Albay
943,Immaculate Conception I-College of Arts and Technology
944,Immaculate Conception Major Seminary
945,Immaculate Conception School of Theology
946,Immaculate Heart of Mary College-Parañaque
947,Immaculate Heart of Mary Seminary
948,Immanuel Bible College
949,Immanuel Theological Seminary
950,Imus Institute of Science and Technology
951,Indiana School of Aeronautics
952,Infant Jesus Montessori School (College Department)
953,Informatics College Cavite
954,Informatics College-Manila
955,Informatics College-Northgate
956,Information And Communications Technology Academy
957,Information and Communications Technology Academy
958,Infotech College of Arts and Sciences Philippines
959,Infotech Development Systems Colleges
960,Initao College
961,Innovative College of Science and Technology
962,Institute of Business Science and Medical Arts
963,Institute of Community and Family Health
964,Institute of Formation and Religious Studies
965,Institute of International Culinary and Hospitality Entrepreneurship Inc.
966,Integrated Innovation and Hospitality Colleges
967,Integrated Midwives Association of the Philippines Foundation School of Midwifery
968,Interface Computer College
969,Interface Computer College-Caloocan
970,Interface Computer College-Iloilo
971,Interface Computer College-Manila
972,Inter-Global College Foundation
973,International Baptist College
974,International Christian College of Manila
975,International College for Excellence
976,International Graduate School of Leadership
977,International Peace Leadership College
978,International School of Asia and the Pacific
979,International School of Asia and the Pacific
980,Interworld College of Technology Foundation-Tarlac
981,Interworld Colleges Foundation - Paniqui
982,Iqra Development Academy
983,Iranun Foundation College
984,Isabela College of Arts and Technology
985,Isabela Colleges
986,Isabela State University-Angadanan Campus
987,Isabela State University-Cabagan
988,Isabela State University-Cauayan Campus
989,Isabela State University-Ilagan Campus
990,Isabela State University-Jones Campus
991,Isabela State University-Main (Echague)
992,Isabela State University-Palanan Campus
993,Isabela State University-Roxas Campus
994,Isabela State University-San Mariano Campus
995,Isabela State University-San Mateo Campus
996,ISHRM School System-Bacoor
997,I-Tech College-Bago City
998,Jamiat Cotabato and Institute of Technology
999,Jamiatu Dansalan Al-Islamia Foundation
1000,Jamiatu Marawi Al-Islamia Foundation
1001,Jamiatu Muslim Mindanao
1002,Jamiatul Philippine Al-Islamia
1003,Javier E. Garde Essential Colleges
1004,JE Mondejar Computer College
1005,Jesus Is Lord Colleges Foundation
1006,Jesus Reigns Christian College Foundation
1007,Jesus Reigns Christian College-Amadeo Foundation
1008,Jocson College
1009,John B. Lacson Colleges Foundation-Bacolod
1010,John B. Lacson Foundation Maritime University-Arevalo
1011,John B. Lacson Foundation Maritime University-Molo
1012,John Paul College
1013,John Wesley College
1014,Joji Ilagan Career Center Foundation
1015,Joji Ilagan International Management School
1016,Joji Ilagan International School of Hotel & Tourism Management
1017,Jose C. Feliciano College Foundation
1018,Jose Maria College
1019,Jose Rizal Memorial State University - Main
1020,Jose Rizal Memorial State University-Dipolog
1021,Jose Rizal Memorial State University-Katipunan Campus
1022,Jose Rizal Memorial State University-Siocon
1023,Jose Rizal Memorial State University-Tampilisan
1024,Jose Rizal University
1025,Josefina H. Cerilles State College
1026,Josefina H. Cerilles State College - Dumingag
1027,Josefina H. Cerilles State College-Canuto M.S. Enerio College of Arts and Trades
1028,Juan S. Alano Memorial School
1029,Kabankalan Catholic College
1030,Kalayaan College
1031,Kalinga Colleges of Science and Technology
1032,Kalinga State University-Dagupan
1033,Kalinga State University-Main
1034,Kalinga State University-Rizal
1035,Kapalong College of Agriculture Sciences and Technology
1036,Keystone College
1037,Khadijah Mohammad Islamic Academy
1038,Kidapawan Doctors College
1039,Kinect Academy
1040,King Solomon Institute
1041,King Thomas Learning Academy
1042,Kingfisher School of Business & Finance
1043,King's College of Isulan
1044,King's College of Marbel
1045,King's College of the Philippines-Bambang
1046,King's College of the Philippines-Benguet
1047,Kingsville Advanced School
1048,Koinonia Theological Seminary Foundation
1049,Kolehiyo ng Lungsod ng Dasmariñas
1050,Kolehiyo ng Lungsod ng Lipa
1051,Kolehiyo ng Pantukan
1052,Kolehiyo ng Subic
1053,Korbel Foundation College
1054,Kulaman Academy
1055,Kurios Christian Colleges Foundation
1056,Kutawato Darrusalam College
1057,La Carlota City College
1058,La Concepcion College
1059,La Consolacion College-Bacolod
1060,La Consolacion College-Bais
1061,La Consolacion College-Biñan
1062,La Consolacion College-Caloocan
1063,La Consolacion College-Daet
1064,La Consolacion College-Iriga City
1065,La Consolacion College-Isabela
1066,La Consolacion College-Liloan
1067,La Consolacion College-Manila
1068,La Consolacion College-Novaliches
1069,La Consolacion College-Pasig
1070,La Consolacion College-Tanauan
1071,La Consolacion College-Valenzuela
1072,La Consolacion University Philippines
1073,La Salette of Roxas College
1074,La Salle University
1075,La Union Christian Comprehensive College
1076,La Union College of Science and Technology
1077,La Verdad Christian College
1078,La Verdad Christian College-Caloocan
1079,Laak Institute Foundation
1080,Lacson College
1081,Lady of Lourdes Hospital & Colleges of Caybiga
1082,Laguna College
1083,Laguna College of Business and Arts
1084,Laguna Maritime Arts and Business Colleges
1085,Laguna Northwestern College
1086,Laguna Northwestern College-SLRMC
1087,Laguna Science and Technology College
1088,Laguna State Polytechnic University-Los Baños
1089,Laguna State Polytechnic University-Main
1090,Laguna State Polytechnic University-San Pablo City
1091,Laguna State Polytechnic University-Sta. Cruz
1092,Laguna University
1093,Lake Lanao College
1094,Lamitan Technical Institute
1095,Lanao Agricultural College
1096,Lanao Central College
1097,Lanao Educational Institute
1098,Lanao Islamic Paramedical College Foundation
1099,Lanao School of Science and Technology
1100,Lapak Agricultural School
1101,Lapu-Lapu Cebu International College
1102,Lapu-lapu City College
1103,Leading Edge International Aviation Academy
1104,Lebak Family Doctors' School of Midwifery
1105,Legacy College of Compostela
1106,Lemery Colleges
1107,Leon Guinto Memorial College
1108,Leyte Colleges
1109,Leyte Normal University
1110,Libacao College of Science and Technology
1111,Libon Community College
1112,Liceo De Cagayan University
1113,Liceo De Davao
1114,Liceo de Masbate
1115,Liceo de Pulilan Colleges
1116,Liceo de San Jacinto Foundation
1117,Ligao Community College
1118,Limay Polytechnic College
1119,Lipa City Colleges
1120,LNC Corinthian Center
1121,Loral Douglas Woosley Bethany Colleges
1122,Lorma Colleges
1123,Lourdes College
1124,Lourdes College of Bulacan
1125,Lower Isarog Foundation Exponent
1126,LPU-St. Cabrini School of Health Sciences
1127,Lucan Central Colleges
1128,Luis H. Dilanco Sr. Foundation College
1129,Luna Colleges
1130,Luna Goco Colleges-Calapan
1131,Lyceum de San Pablo
1132,Lyceum Northern Luzon
1133,Lyceum Northwestern University
1134,Lyceum Northwestern University-Urdaneta Campus
1135,Lyceum of Alabang
1136,Lyceum of Aparri
1137,Lyceum of Cebu
1138,Lyceum of Iligan Foundation
1139,Lyceum of Southern Luzon
1140,Lyceum of St. Dominic
1141,Lyceum of Subic Bay
1142,Lyceum of the East-Aurora
1143,Lyceum of the Philippines University
1144,Lyceum of the Philippines University-Batangas
1145,Lyceum of the Philippines-Cavite
1146,Lyceum of the Philippines-Davao
1147,Lyceum of the Philippines-Laguna
1148,Lyceum of Tuao
1149,Lyceum of Western Luzon - Zambales
1150,Mabalacat City College
1151,Mabini College of Batangas
1152,Mabini Colleges
1153,Maco de Oro College
1154,Madridejos Community College
1155,Magna Anima Teachers College
1156,Magsaysay College
1157,Magsaysay Memorial College of Zambales
1158,Mahardika Institute of Technology
1159,Maila Rosario Colleges
1160,Makati Medical Center College
1161,Makati Science Technological Institute of the Philippines
1162,Makilala Institute of Science and Technology
1163,Malasiqui Agno Valley College
1164,Malay College
1165,Malayan Colleges Mindanao
1166,Malayan Colleges of Laguna
1167,Malindig Institute Foundation
1168,Mallig Plains Colleges
1169,Mandaue City College
1170,Manila Adventist College
1171,Manila Business College Foundation
1172,Manila Central University
1173,Manila Law College
1174,Manila Theological College
1175,Manila Tytana Colleges
1176,Manuel L. Quezon University
1177,Manuel S. Enverga Institute Foundation-San Antonio
1178,Manuel S. Enverga University Foundation-Calauag
1179,Manuel S. Enverga University Foundation-Candelaria
1180,Manuel S. Enverga University Foundation-Catanauan
1181,Manuel S. Enverga University Foundation-Lucena
1182,Manuel V. Gallego Foundation Colleges
1183,Mapandi Memorial College
1184,Mapua University-Makati
1185,Mapua University-Manila
1186,Maranao Islamic Institute - Ma'Had Maranao Al-Islamie
1187,Marasigan Institute of Science and Technology (M.I.S.T.)
1188,Marawi Capitol College Foundation
1189,Marawi Islamic College
1190,Marbel Institute of Technical College
1191,Marbel School of Science and Technology
1192,Marcelino Fule Memorial College
1193,Maria Assumpta Seminary
1194,Mariam School of Nursing
1195,Marian College
1196,Marian College of Baliuag
1197,Mariano Marcos State University-College of Agriculture and Forestry-Dingras
1198,Mariano Marcos State University-College of Aquatic Sciences and Applied Technology
1199,Mariano Marcos State University-College of Industrial Technology-Laoag City
1200,Mariano Marcos State University-College of Teacher Education-Laoag City
1201,Mariano Marcos State University-Main
1202,Marianum College
1203,Marie-Bernarde College
1204,Marikina Polytechnic College
1205,Marinduque Midwest College
1206,Marinduque State University-Gasan Campus
1207,Marinduque State University-Main Campus
1208,Marinduque State University-Sta. Cruz Campus
1209,Marinduque State University-Torrijos Campus
1210,Mariners' Polytechnic Colleges Foundation of Canaman
1211,Mariners' Polytechnic Colleges Foundation of Legazpi City
1212,Mariners' Polytechnic Colleges Foundation of Naga City
1213,Maritime Academy of Asia and the Pacific
1214,Martinez Memorial College
1215,Marvelous College of Technology
1216,Mary Cause of Our Joy College Seminary
1217,Mary Chiles College
1218,Mary Help of Christian College Salesian Sisters
1219,Mary Help of Christians College Seminary
1220,Mary Help of Christians Theology Seminary
1221,Mary Our Help Technical Institute for Women
1222,Mary the Queen College of Quezon City
1223,Mary the Queen College-Pampanga
1224,Maryhill College
1225,Maryknoll College of Panabo
1226,Marymount Professional Colleges
1227,Mary's Children Formation College
1228,Masbate Central Technical Institute
1229,Masbate Colleges
1230,Masbate Polytechnic and Development College
1231,Masiricampo Abantas Memorial Educational Center
1232,Masters Technological Institute of Mindanao
1233,Mater Dei Academy - Sta. Maria
1234,Mater Dei College-Bohol
1235,Mater Dei College-Silay City
1236,Mater Divinae Gratiae College
1237,Mater Redemptoris College of San Jose City
1238,Mater Redemptoris Collegium
1239,Mater Salutis College Seminary
1240,Mati Doctors College
1241,Mati Polytechnic College
1242,MATS College of Technology
1243,Medical Colleges of Northern Philippines
1244,Medina College
1245,Medina College-Ipil
1246,Medina College-Pagadian
1247,Medina Foundation College
1248,Megabyte College of Science and Technology-Florida
1249,Merchant Marine Academy of Caraga
1250,Meridian International College of Business and Arts
1251,Messiah College Foundation
1252,Metro Business College-Pasay
1253,Metro Dumaguete College
1254,Metro Manila College
1255,Metro Subic Colleges
1256,Metro Zampen College
1257,Metro-Dagupan Colleges
1258,Metropolitan Institute of Arts and Sciences
1259,Metropolitan Medical Center College of Arts Science and Technology
1260,Metropolitan School of Science and Technology
1261,Meycauayan College
1262,Mham College
1263,Micro Asia College of Science and Technology
1264,Microcity College of Business and Technology
1265,Microsystem International Institute of Technology
1266,MIDWAY COLLEGES Inc.
1267,Mina de Oro Institute of Science and Technology
1268,Mind and Integrity College
1269,Mindanao Arts and Technological Institute
1270,Mindanao Autonomous College Foundation
1271,Mindanao Autonomous College Foundation-Maluso
1272,Mindanao Capitol College
1273,Mindanao Institute of Healthcare Professionals
1274,Mindanao Islamic Computer College
1275,Mindanao Kokusai Daigaku
1276,Mindanao Medical Foundation College
1277,Mindanao Polytechnic College
1278,Mindanao State University - Iligan Institute of Technology
1279,Mindanao State University-Buug College
1280,Mindanao State University-General Santos
1281,Mindanao State University-Lanao Del Norte Agricultural College
1282,Mindanao State University-Lanao National College of Arts and Trades
1283,Mindanao State University-Maguindanao
1284,Mindanao State University-Maigo School of Arts and Trades
1285,Mindanao State University-Main Campus Marawi City
1286,Mindanao State University-Naawan
1287,Mindanao State University-Sulu Development Technical College
1288,Mindanao State University-Tawi-Tawi College of Technology and Oceanography
1289,Mindanaoan Integrated Academy
1290,Mindoro State University-Bongabong Campus
1291,Mindoro State University-Calapan City Campus
1292,Mindoro State University-Main Campus
1293,Miriam College
1294,Misamis Institute of Technology
1295,Misamis Oriental Institute of Science and Technology
1296,Misamis University
1297,Misamis University-Oroquieta City
1298,MMG College of General Santos City
1299,MOL Magsaysay Maritime Academy
1300,Mondriaan Aura College
1301,Monkayo College of Arts Sciences and Technology
1302,Montano Lamberte Go Collegeof Learning
1303,Mother of Good Counsel Seminary
1304,Mother of Life Center
1305,Mount Carmel College
1306,Mount Carmel College of Casiguran
1307,Mount Carmel College-Baler
1308,Mount Moriah College
1309,Mountain Province State Polytechnic College-Main
1310,Mountain Province State Polytechnic College-Tadian
1311,Mountain View College
1312,Mountview College
1313,MRDA Academic Center
1314,Mt. Apo Science Foundation College
1315,Mt. Carmel College of San Francisco
1316,Mt. St. Aloysius Seminary
1317,Mt.Carmel College of Bocaue Bulacan
1318,Muslim Mindanao Integrated College Academy
1319,Mystical Rose College of Science and Technology
1320,Naga College Foundation
1321,Naga View Adventist College
1322,NAMEI Polytechnic Institute
1323,National Christian Life College
1324,National College of Business and Arts-Cubao
1325,National College of Business and Arts-Fairview
1326,National College of Business and Arts-Taytay
1327,National College of Science and Technology (NCST)
1328,National Defense College
1329,National Polytechnic College of Science and Technology
1330,National University
1331,Navotas Polytechnic College
1332,Nazarenus College and Hospital Foundation
1333,Nazareth Institute of Alfonso
1334,NBS College
1335,Negros College
1336,Negros Maritime College Foundation
1337,Negros Oriental State University -Bais II
1338,Negros Oriental State University-Bais1
1339,Negros Oriental State University-Bayawan
1340,Negros Oriental State University-Guihulngan
1341,Negros Oriental State University-Mabinay Institute of Technology
1342,Negros Oriental State University-Main Campus
1343,Negros Oriental State University-Siaton Community College
1344,New Brighton School of the Philippines
1345,New England College
1346,New Era University
1347,New Era University - Lipa Campus
1348,New Era University-Baras Campus
1349,New Era University-General Santos City
1350,New Era University-Pampanga
1351,New Hope School of Agriculture and Fishery
1352,New Sinai School and Colleges-Sta. Rosa
1353,NICOSAT Colleges
1354,NJ Valdez Colleges Foundation
1355,North Central Mindanao College
1356,North Coast Bohol Institute
1357,North Davao Colleges-Panabo
1358,North Davao College-Tagum Foundation
1359,North Eastern Mindanao State University-Cagwait
1360,North Eastern Mindanao State University-Cantilan
1361,North Eastern Mindanao State University-Lianga
1362,North Eastern Mindanao State University-Main
1363,North Eastern Mindanao State University-San Miguel
1364,North Eastern Mindanao State University-Tagbina
1365,North Negros College
1366,North Valley College Foundation
1367,Northeast Luzon Adventist College
1368,Northeastern Cebu Colleges
1369,Northeastern College
1370,Northeastern Mindanao Colleges
1371,Northern Bukidnon State College
1372,Northern Cagayan Colleges Foundation
1373,Northern Cebu College
1374,Northern Christian College
1375,Northern Iloilo State University-Ajuy Campus
1376,Northern Iloilo State University-Barotac Viejo Campus
1377,Northern Iloilo State University-Batad Campus
1378,Northern Iloilo State University-Concepcion Campus
1379,Northern Iloilo State University-Estancia Iloilo
1380,Northern Iloilo State University-Lemery Campus
1381,Northern Iloilo State University-Sara Campus
1382,Northern Luzon Adventist College
1383,Northern Mindanao Colleges
1384,Northern Negros State College of Science and Technology
1385,Northern Negros State College of Science and Technology-Calatrava
1386,Northern Negros State College of Science and Technology-Escalante
1387,Northern Philippines College for Maritime Science and Technology
1388,Northern Quezon College
1389,Northern Samar Colleges
1390,Northern Zambales College
1391,Northills College of Asia (NCA)
1392,Northlink Technological College
1393,Northwest Samar State University
1394,Northwest Samar State University-San Jorge Campus
1395,Northwestern Agusan Colleges
1396,Northwestern Mindanao Christian Colleges
1397,Northwestern Mindanao State College of Science and Technology
1398,Northwestern University
1399,Northwestern Visayan Colleges
1400,Norzagaray College
1401,Notre Dame Center For Catechesis
1402,Notre Dame Hospital and School of Midwifery
1403,Notre Dame of Dadiangas University
1404,Notre Dame of Jolo College
1405,Notre Dame of Kidapawan College
1406,Notre Dame of Marbel University
1407,Notre Dame of Midsayap College
1408,Notre Dame of Salaman College
1409,Notre Dame of Tacurong College
1410,Notre Dame RVM College of Cotabato
1411,Notre Dame University
1412,Notre Dame-Siena College of Polomolok
1413,Nova Schola Tanauan
1414,NU Bulacan
1415,NU Dasmariñas
1416,NU Fairview
1417,NU Lipa
1418,NU Sports Academy
1419,Nueva Ecija Doctors' Colleges
1420,Nueva Ecija University of Science and Technology-Atate
1421,Nueva Ecija University of Science and Technology-Carranglan
1422,Nueva Ecija University of Science and Technology-Fort Magsaysay
1423,Nueva Ecija University of Science and Technology-Main
1424,Nueva Ecija University of Science and Technology-Papaya
1425,Nueva Ecija University of Science and Technology-Peñaranda
1426,Nueva Ecija University of Science and Technology-San Antonio Campus
1427,Nueva Ecija University of Science and Technology-San Isidro Campus
1428,Nueva Ecija University of Science and Technology-San Leonardo
1429,Nueva Ecija University of Science and Technology-Sebani Estate Agricultural College
1430,Nueva Ecija University of Science and Technology-Sto. Domingo
1431,Nueva Ecija University of Science and Technology-Sumacab Campus
1432,Nueva Ecija University of Science and Technology-Talavera
1433,Nueva Vizcaya State University - Main Bayombong
1434,Nueva Vizcaya State University-Bambang
1435,Nuevo Zamboanga College
1436,NYK-TDG Maritime Academy
1437,Oas Community College
1438,Oblates of Saint Joseph College of Philosophy
1439,Occidental Mindoro State College
1440,Occidental Mindoro State College-Labangan Campus
1441,Occidental Mindoro State College-Lubang Campus
1442,Occidental Mindoro State College-Mamburao
1443,Occidental Mindoro State College-Murtha Campus
1444,Occidental Mindoro State College-Sablayan Campus
1445,Olinsterg College
1446,Olivarez College
1447,Olivarez College-Tagaytay
1448,OLRA College Foundation
1449,One Cainta College
1450,Opol Community College
1451,Oro Bible College
1452,Osias Colleges
1453,Osias Educational Foundation
1454,Osmeña Colleges
1455,Our Lady of Assumption College of Laguna
1456,Our Lady of Assumption College-Cabuyao
1457,Our Lady of Fatima University-Antipolo
1458,Our Lady of Fatima University-Laguna
1459,Our Lady of Fatima University-Pampanga
1460,Our Lady of Fatima University-Quezon City
1461,Our Lady of Fatima University-Valenzuela
1462,Our Lady of Guadalupe Colleges
1463,Our Lady of La Sallete College Seminary
1464,Our Lady of Lourdes College
1465,Our Lady of Lourdes College Foundation
1466,Our Lady of Lourdes Seminary
1467,Our Lady of Lourdes Technological College
1468,Our Lady of Manaoag Montessori College
1469,Our Lady of Mercy College
1470,Our Lady of Peñafrancia Seminary
1471,Our Lady of Peace College Seminary
1472,Our Lady of Perpetual Succor College
1473,Our Lady of Sacred Heart College of Guimba
1474,Our Lady of Salvation College
1475,Our Lady of the Angels Seminary
1476,Our Lady of the Most Holy Rosary Seminary
1477,Our Lady of the Most Holy Trinity College Seminary
1478,Our Lady of the Pillar College-Cauayan
1479,Our Lady of the Pillar College-Cauayan San Manuel Branch
1480,Our Lady of Triumph Institute of Technology
1481,Our Lady of Triumph Institute of Technology
1482,Oxfordian Colleges
1483,Pacasum College
1484,PACE Graduate School of Christian Education
1485,Pacific InterContinental College
1486,Pacific Southbay College
1487,Paete Science and Business College
1488,Pagadian Capitol College
1489,Pagadian City International College
1490,Palaris College
1491,Palawan Polytechnic College
1492,Palawan State University
1493,Palawan State University- Balabac
1494,Palawan State University- Brooke's Point
1495,Palawan State University-Araceli
1496,Palawan State University-Bataraza
1497,Palawan State University-Coron
1498,Palawan State University-Cuyo
1499,Palawan State University-Dumaran
1500,Palawan State University-Linapacan
1501,Palawan State University-Narra
1502,Palawan State University-New Ibajay El Nido
1503,Palawan State University-Quezon
1504,Palawan State University-Rizal
1505,Palawan State University-Roxas
1506,Palawan State University-San Rafael Puerto Princesa City
1507,Palawan State University-San Vicente
1508,Palawan State University-Sofronio Española
1509,Palawan State University-Taytay
1510,Palawan Technological College
1511,Palompon Institute of Technology
1512,Palompon Institute of Technology-Tabango Campus
1513,Pamantasan ng Cabuyao
1514,Pamantasan ng Lungsod ng Marikina
1515,Pamantasan ng Lungsod ng Maynila
1516,Pamantasan ng Lungsod ng Muntinlupa
1517,Pamantasan ng Lungsod ng Pasig
1518,Pamantasan ng Lungsod ng Valenzuela
1519,Pambayang Dalubhasaan ng Marilao
1520,Pambayang Kolehiyo ng Mauban
1521,Pampanga Colleges
1522,Pampanga State Agricultural University
1523,Pandan Bay Institute
1524,Pangantucan Bukidnon Community College
1525,Pangasinan Merchant Marine Academy
1526,Pangasinan State University
1527,Pangasinan State University-Alaminos City
1528,Pangasinan State University-Asingan
1529,Pangasinan State University-Bayambang
1530,Pangasinan State University-Binmaley
1531,Pangasinan State University-Infanta
1532,Pangasinan State University-Open University
1533,Pangasinan State University-San Carlos City
1534,Pangasinan State University-Sta. Maria
1535,Pangasinan State University-Urdaneta City
1536,Panpacific University
1537,Panpacific University North Philippines-Tayug
1538,Parañaque City College
1539,Paradigm Colleges of Science and Technology
1540,Parang Foundation College
1541,Partido College
1542,Partido State University-Caramoan Campus
1543,Partido State University-Lagonoy Campus
1544,Partido State University-Main
1545,Partido State University-Sagñay Campus
1546,Partido State University-Salogon Campus
1547,Partido State University-San Jose Campus
1548,Partido State University-Tinambac Campus
1549,Pasig Catholic College
1550,Pass College
1551,Passi City College
1552,Pateros Technological College
1553,Patria Sable Corpus College
1554,PATTS College of Aeronautics
1555,Paul College of Leadership
1556,Perpetual Help College of Manila
1557,Perpetual Help College of Pangasinan
1558,Perpetual Help Paramedical School
1559,Philippine Advent College
1560,Philippine Advent College - Leon B. Postigo Campus
1561,Philippine Advent College-Salug
1562,Philippine Best Training Systems Colleges
1563,Philippine Central Islands College Foundation
1564,Philippine Christian University
1565,Philippine College Foundation
1566,Philippine College of Business and Accountancy
1567,Philippine College of Criminology
1568,Philippine College of Health Sciences
1569,Philippine College of Ministry
1570,Philippine College of Northwestern Luzon
1571,Philippine College of Science and Technology
1572,Philippine College of Technology
1573,Philippine Computer Foundation College-Pili
1574,Philippine Countryville College
1575,Philippine Cultural College
1576,Philippine Darakbang Theological College
1577,Philippine Dominican Center of Institutional Studies
1578,Philippine Electronics and Communication Institute of Technology
1579,Philippine Engineering and Agro-Industrial College
1580,Philippine International College
1581,Philippine Last Frontier College
1582,Philippine Law Enforcement College
1583,Philippine Law School
1584,Philippine Merchant Marine Academy
1585,Philippine Merchant Marine School-Las Piñas
1586,Philippine Merchant Marine School-Manila
1587,Philippine Military Academy
1588,Philippine Missionary Institute
1589,Philippine Muslim Teachers' College
1590,Philippine National Police Academy
1591,Philippine Nazarene College
1592,Philippine Normal University-Cadiz
1593,Philippine Normal University-Lopez
1594,Philippine Normal University-Main
1595,Philippine Normal University-Mindanao Campus
1596,Philippine Normal University-North Luzon Campus
1597,Philippine Public Safety College
1598,Philippine Rehabilitation Institute Foundation
1599,Philippine Rehabilitation Institute Foundation-Guagua
1600,Philippine Remnant College
1601,Philippine School of Business Administration-Manila
1602,Philippine School of Business Administration-Quezon City
1603,Philippine School of Interior Design- AHLEN Institute
1604,Philippine State College of Aeronautics-Fernando Air Base
1605,Philippine State College of Aeronautics-Mactan Air Base
1606,Philippine State College of Aeronautics-Main
1607,Philippine State College of Aeronautics-Pampanga Extension
1608,Philippine Technological and Marine Sciences-Zamboanga del Sur
1609,Philippine Technological Institute of Science Arts and Trade-Central
1610,Philippine Women`s University Career Development and Continuing Education Center - Tarlac
1611,Philippine Women`s University Career Development and Continuing Education Center-Bataan
1612,Philippine Women's College of Davao
1613,Philippine Women's University-Career Development and Continuing Education Center-Sta. Cruz
1614,PHILSIN College Foundation
1615,PHINMA-Upang College Urdaneta
1616,Picardal Institute of Science and Technology
1617,Pilar Colege of Zamboanga City
1618,Pilgrim Christian College
1619,Pili Capital College
1620,PIMSAT Colleges-Bacoor
1621,PIMSAT Colleges-Dagupan
1622,PIMSAT Colleges-San Carlos City
1623,Pinamalayan Maritime Foundation and Technological College
1624,Pines City Colleges
1625,PLT College
1626,PLT College of Guinobatan
1627,PMI Colleges-Bohol
1628,PMI Colleges-Manila
1629,PMI Colleges-Quezon City
1630,PNTC Colleges
1631,Pola Community College
1632,Polangui Community College
1633,Polytechnic College of Botolan
1634,Polytechnic College of Davao del Sur
1635,Polytechnic College of La union
1636,Polytechnic College of the City of Meycauayan
1637,Polytechnic Institute of Tabaco
1638,Polytechnic University of the Philippines
1639,Polytechnic University of the Philippines-Alfonso
1640,Polytechnic University of the Philippines-Bansud Campus
1641,Polytechnic University of the Philippines-Biñan
1642,Polytechnic University of the Philippines-Cabiao
1643,Polytechnic University of the Philippines-Calauan
1644,Polytechnic University of the Philippines-General Luna Quezon
1645,Polytechnic University of the Philippines-Lopez
1646,Polytechnic University of the Philippines-Maragondon
1647,Polytechnic University of the Philippines-Mariveles
1648,Polytechnic University of the Philippines-Mulanay
1649,Polytechnic University of The Philippines-Open University
1650,Polytechnic University of the Philippines-Parañaque Campus
1651,Polytechnic University of The Philippines-Pulilan
1652,Polytechnic University of the Philippines-Quezon City Campus
1653,Polytechnic University of the Philippines-Ragay
1654,Polytechnic University of the Philippines-Sablayan Campus
1655,Polytechnic University of the Philippines-San Juan Campus
1656,Polytechnic University of the Philippines-San Pedro
1657,Polytechnic University of the Philippines-Sta. Maria Bulacan
1658,Polytechnic University of the Philippines-Sta. Rosa
